BATCHSENDER,BATCHRECEIVER,XID,BATCHDATE,MSG_CODE,MSG_LEVEL,MSG_NAME,DESCRIPTION,ORGCODE,REFPOSITIONID
EIS,НСИ,72f4bd89-d93a-4ca0-96e8-3d0421b73970,17.09.2018 08:01:01,,,,,00166765,4a568542-7bbf-4a4f-b9db-0946c2406565
EIS,НСИ,e39b0caa-25e2-4aa9-8af7-f7c9bf99bd33,17.09.2018 08:16:02,,,,,983D5215,52f48e42-f5c1-44a7-b2d2-e0785ec46876
EIS,НСИ,137406a8-9594-4b63-9a04-4e9d2f827a86,17.09.2018 08:16:04,STATUSARCH,,Ошибка при обработке поля ?Статус записи?,,983D5215,142e1db2-68ad-4a20-a29a-77f968f11aa6
EIS,НСИ,81ebf355-9425-44e4-a99b-cccc64628bf1,17.09.2018 08:17:00,STATUSARCH,,Ошибка при обработке поля ?Статус записи?,,004П1004,e53e3e5a-ff1f-4d11-a8f9-357f7f61b4f0
SED,НСИ,D1907C50-B55F-420C-B3D9-55CC33F45FA4,17.09.2018 06:07:53,E904,критичная,Ошибка внешней валидации,"Для кода 02022, указанного в элементе <NUBPCode> обновление невозможно, т.к. в справочнике НУБП не найдена запись по организации с кодом 02022 и бюджетом 62030017 и типом клиента ""БУ"", ""АУ"", ""ФГУП/ГУП/МУП"" или ""ЮЛ""",65302022,44600537-574c-4948-8d9b-8accf2621ead
EIS,НСИ,a59fb57d-9db0-462f-8224-c0f393448983,17.09.2018 08:17:04,,,,,004П1004,42a6fb67-1ed6-46e6-b207-957dcd73d3db
SED,НСИ,EB212419-C942-4EF9-8854-75FA8490E06A,17.09.2018 06:08:03,E904,критичная,Ошибка внешней валидации,Обработка организаций по бюджету Бюджет Тавдинского городского округа отключена,65301479,f6a7d2a4-c4a9-4a5c-8fb0-f7974b5c8aef
EIS,НСИ,0a2ec027-4bf7-4cd2-8e5b-403ac8e1e1fc,17.09.2018 08:27:04,STATUSARCH,,Ошибка при обработке поля ?Статус записи?,,52301046,50c4b508-8010-41fa-9e05-3b518850a877
EIS,НСИ,7d379df1-4047-4886-8228-4155078addc8,17.09.2018 08:27:10,,,,,52301046,eb719d97-ed4e-4fe7-a19a-5776c744ab3f
EIS,НСИ,6950a6b3-1626-417f-8e3b-7d559315fda9,17.09.2018 08:41:05,,,,,253D0574,64db0963-4584-4df1-86d7-c23c72f63f3c
EIS,НСИ,4a00e099-3f2e-4b00-8365-bc64217f149c,17.09.2018 08:41:08,STATUSARCH,,Ошибка при обработке поля ?Статус записи?,,253D0574,c1859eb5-e284-4ed6-9a25-8078369fc66a
EIS,НСИ,15bae05e-0a15-4536-8f9e-60fbabf1fa42,17.09.2018 08:43:04,,,,,533Ц6127,b87783d8-dc28-4018-a530-113ae45508a7
EIS,НСИ,ed62da85-e0e7-4eb8-ba1b-9396f9b4ad8f,17.09.2018 08:43:08,STATUSARCH,,Ошибка при обработке поля ?Статус записи?,,533Ц6127,e4949855-3f7e-4cbc-ba89-e9a4300046bf
EIS,НСИ,662cde31-e6d1-4375-ac28-291fd9540635,17.09.2018 08:43:14,,,,,982Н2859,aa78904b-4110-4877-b3de-677e64c6cdf1
EIS,НСИ,59b1ba59-8aed-46cb-9365-f4adfe836ce7,17.09.2018 08:43:18,STATUSARCH,,Ошибка при обработке поля ?Статус записи?,,982Н2859,5b3a3909-995a-c413-3e05-3b518850a1fe
EIS,НСИ,625ece8f-a917-4011-98e5-bf32d185474c,17.09.2018 08:45:04,,,,,52320285,c39a4096-15d3-4d52-aa1c-0280ae79f118
EIS,НСИ,440f862a-89f6-44af-a34e-f85aa24d4f39,17.09.2018 08:45:08,STATUSARCH,,Ошибка при обработке поля ?Статус записи?,,52320285,5cfd26dd-de39-0b7a-5e05-3b518850a335
EIS,НСИ,5d1f853f-a544-4e00-9167-8ff4cb99512e,17.09.2018 08:46:04,STATUSARCH,,Ошибка при обработке поля ?Статус записи?,,04301934,b525d332-ae33-4161-be2e-be7bf56bd33b
EIS,НСИ,a77e0495-4412-42d7-9fa2-15d9437d6d1f,17.09.2018 08:46:09,,,,,04301934,8bf4b3ec-d800-40fd-9a3a-c6c026f2bcb2
EIS,НСИ,49dee527-9319-467e-982e-28cd7945911b,17.09.2018 08:50:04,,,,,523H9644,e314ef14-3311-466d-a6c8-291573d4cab9
EIS,НСИ,e951ad35-9e84-43f6-8e26-5d66776d9e6e,17.09.2018 08:50:08,STATUSARCH,,Ошибка при обработке поля ?Статус записи?,,523H9644,4eae310e-e198-90e7-2e05-3b518850aec8
EIS,НСИ,5a486ebe-36af-46be-96ee-891ac7161dd9,17.09.2018 08:53:04,STATUSARCH,,Ошибка при обработке поля ?Статус записи?,,253Р8667,544905ac-caaa-d371-de05-3b518850a851
EIS,НСИ,c847948b-2e1f-4c19-92ee-94b913d8c149,17.09.2018 08:53:09,,,,,253Р8667,20841d19-8674-4bc2-9e48-ef24a3d60d5c
EIS,НСИ,89a866b1-3450-4a94-b30a-bb5f0529e56c,17.09.2018 08:56:09,,,,,65302022,44600537-574c-4948-8d9b-8accf2621ead
EIS,НСИ,36d2f1cc-2f19-483f-9221-6468d12fb190,17.09.2018 08:58:04,,,,,65301479,f6a7d2a4-c4a9-4a5c-8fb0-f7974b5c8aef
EIS,НСИ,a73cc49b-25fb-49f6-9efe-39805a5fb9b5,17.09.2018 09:02:04,,,,,753Р6127,15538cbd-4195-4955-8b3a-5028a66e6681
EIS,НСИ,2c5bfe05-d8bf-492c-b3b7-b887fbcebf5b,17.09.2018 09:06:03,STATUSARCH,,Ошибка при обработке поля ?Статус записи?,,00112579,7f33e8f7-a25c-4615-9567-b3ebcde259da
EIS,НСИ,e24a94aa-59cc-47a2-a20c-7759a7aa6762,17.09.2018 09:07:03,,,,,180Н6753,01c52bd2-d3d9-43da-b267-d681591d606b
EIS,НСИ,1ce4c0a8-6558-449e-a43b-2e9df6891a66,17.09.2018 09:07:14,,,,,00150713,03a4856f-0186-4c77-ad8a-091a881b9b37
EIS,НСИ,a7154fd0-eedd-4405-b02e-e652ac239a47,17.09.2018 09:07:19,,,,,450Н6699,78eaff05-f3ba-4138-bdde-a6ef3b47ac17
EIS,НСИ,616bd3ee-d0ab-4688-943d-19b55f5ce099,17.09.2018 09:07:23,,,,,00166763,a0767e94-837a-4cc3-86a6-be10554ac488
EIS,НСИ,6ecaf99b-75b6-48a7-967a-cfdda283f28f,17.09.2018 09:07:26,,,,,00167000,43b84eda-2b72-449b-a790-73f1b94601c5
EIS,НСИ,af004155-1e61-4d8a-882e-3cc4f4b9ccc7,17.09.2018 09:07:19,,,,,00166922,cef410dd-ebcd-4099-afa3-e1d9c36ac818
EIS,НСИ,f80049b9-3fba-4180-a58d-4ee9ff64dfb4,17.09.2018 09:07:01,,,,,00166955,95406a99-1b8f-4695-b2f9-c60d6e628ec0
EIS,НСИ,1288aa68-450c-48e4-8986-e7858bee5a9b,17.09.2018 09:07:05,,,,,450Н7926,52942b5c-1b30-4a9a-94ae-ac2a8f883634
EIS,НСИ,3decbe7d-3c6a-4061-984f-c00d80d0e9a4,17.09.2018 09:07:10,,,,,00166961,c5a0625b-c35d-44dc-b631-d74f00c72db9
EIS,НСИ,fb575254-ae8d-4b06-859c-ee5ca7d3fdac,17.09.2018 09:07:10,,,,,001А9257,3c05d270-0e05-4343-af9e-9e756757958a
EIS,НСИ,2a063ee7-8f62-4c7e-806a-a654db32ab1c,17.09.2018 09:07:31,,,,,630Н8115,9fe624dd-ace3-4135-98c0-01a00a6c4d47
EIS,НСИ,1d8cb99a-1b7b-41b1-a3cc-249fdc32746c,17.09.2018 09:07:15,,,,,00166997,930154ca-9938-47c0-ba37-0dea21a6c04e
EIS,НСИ,626eae62-18df-4da0-b2d6-d4d3d0dd7a5a,17.09.2018 09:07:06,,,,,00166936,f57c3bec-b78b-4346-8f58-711a1db1ffba
EIS,НСИ,f054f705-d93c-4775-a424-73b2de0f8424,17.09.2018 09:07:30,,,,,450Н8206,cbcbddad-c5c8-417c-ad89-f4444bac0df2
EIS,НСИ,b6cc59fb-befd-4b78-9681-9f1b15f25f2e,17.09.2018 09:07:41,,,,,00106976,d2530465-72e0-4217-9568-88782b9067a0
EIS,НСИ,5f45742f-1564-45b6-8b28-a418506c85d1,17.09.2018 09:07:39,,,,,00166924,3f57939e-eae6-968d-8e05-3b518850a220
EIS,НСИ,9b1ed46f-043f-4e0c-a37f-33e25e6b0548,17.09.2018 09:07:45,,,,,00166770,1cefa554-e1d9-457f-b59c-3a48dbac5e9d
EIS,НСИ,57f34ea8-6901-4013-b00a-554ac7172e42,17.09.2018 09:07:35,,,,,00120360,555eab87-714e-5bf5-3e05-3b518850a50f
EIS,НСИ,c4b32ca4-3dce-487f-a626-539149303b4c,17.09.2018 09:08:04,,,,,00166989,4292c8bf-f932-1401-5e05-3b518850a32c
EIS,НСИ,891ad54e-7658-4ee2-8a7e-85368f0849c0,17.09.2018 09:07:48,,,,,00166970,5ae0619f-faab-c7c2-8e05-3b518850a1dd
EIS,НСИ,ab6b9f76-5710-49ab-9197-ea83c2e38351,17.09.2018 09:08:09,,,,,00166889,41f3ce52-5d84-4570-9dee-b5c375907f07
EIS,НСИ,c9655913-0c87-4d44-b3e2-ad1833a7fd8f,17.09.2018 09:08:00,,,,,001А9402,43116c55-57d2-946e-be05-3b518850a7b2
EIS,НСИ,1d16f895-daa2-4f3a-9392-d95000866e2e,17.09.2018 09:07:34,,,,,00166963,42942ae9-9d26-9aac-ce05-3b518850a3f1
EIS,НСИ,c516b875-4557-4acf-b1dc-0c2c0164a86e,17.09.2018 09:08:19,,,,,00166765,4a568542-7bbf-4a4f-b9db-0946c2406565
EIS,НСИ,b1e030b2-55df-49dc-891f-b3b3a72686f9,17.09.2018 09:08:28,,,,,00166952,42982ee7-721f-e5ea-2e05-3b518850a4b8
EIS,НСИ,144c06ec-bf13-4172-a114-7e972774143b,17.09.2018 09:08:33,,,,,100Н8854,bc68325d-3f51-445c-aa4f-a6c7f85b086e
SED,НСИ,97AFADA0-67E6-42A2-AE7A-73F9CAE45F5E,17.09.2018 06:07:44,,,,,,
SED,НСИ,97AFADA0-67E6-42A2-AE7A-73F9CAE45F5E,17.09.2018 06:07:44,E904,критичная,Ошибка внешней валидации,"Запись справочника 5599b6c9-97e1-202d-de05-3b518850ab25 не была обработана, т.к. значение поля <Status> равно ARCHIVE и значение поля <OrgStatus> равно 1. В системе присутствует более поздняя запись с кодом 65302022",,
EIS,НСИ,0806c1a4-1c0b-46b8-af22-a52eb94bf4a0,17.09.2018 09:09:46,,,,,00166905,ee505a91-bf38-424a-b5fc-1e44fa95d0c8
EIS,НСИ,cb8d1e1c-367e-4f2e-9558-5b7083547862,17.09.2018 09:09:50,E905,критичная,Непредвиденная ошибка в ходе обработки,"org.hibernate.exception.ConstraintViolationException: could not execute statement at org.hibernate.exception.internal.SQLExceptionTypeDelegate.convert(SQLExceptionTypeDelegate.java:74) at org.hibern",,
EIS,НСИ,cb8d1e1c-367e-4f2e-9558-5b7083547862,17.09.2018 09:09:50,,,,,,
EIS,НСИ,6cad0a27-5f6a-4a0c-b0b0-58bf8bfd3035,17.09.2018 09:10:03,,,,,00166957,5c5b7a74-49c3-8543-4e05-3b518850ada0
EIS,НСИ,c1a17f7e-2f3f-4984-af68-93762b8a6ee9,17.09.2018 09:09:44,,,,,00166994,44051d6b-b094-3adb-7e05-3b518850a167
EIS,НСИ,f5d9ca77-5938-49cf-9e9b-40ad0b72644d,17.09.2018 09:09:33,,,,,00166762,83dc29dd-150e-4ab0-80ae-1e71f6b8e8d3
EIS,НСИ,70a8b768-5ac5-44dd-ab8c-3fcfa111c696,17.09.2018 09:10:09,,,,,00166893,2fa6318d-7ca8-47cb-8da6-6737795c7ff8
EIS,НСИ,6f9a70fa-be9f-4ce4-8a26-3dd69366454f,17.09.2018 09:10:01,,,,,730Н8161,c1fc50b0-d5ac-449a-ad82-98cb81f23551
EIS,НСИ,12da7c99-b50f-4612-a3b9-f7d8ece28c9d,17.09.2018 09:10:05,,,,,00166978,44ec56da-e849-41dd-9fe6-e232b608091b
EIS,НСИ,48874d5d-f86e-4c52-99ca-7c37454080a3,17.09.2018 09:10:10,,,,,00166900,3f5f7c21-1929-c710-fe05-3b518850adf8
EIS,НСИ,de0dbc2f-92b1-4988-a154-f85a7eb08652,17.09.2018 09:10:15,,,,,00166926,4292a3c6-646b-73db-5e05-3b518850ae53
EIS,НСИ,5c14e1e1-c635-4e72-98e4-e20caf67ba80,17.09.2018 09:10:13,,,,,00166920,3f57d1b4-4e64-4747-2e05-3b518850a8a4
EIS,НСИ,fe808d61-9166-4e22-9097-774c0d789c88,17.09.2018 09:10:24,,,,,00166958,813e6ed8-b19f-4f4c-bc5e-9c59af9b2b76
EIS,НСИ,bd8f1cf9-ec92-437b-8751-2cc236de6a04,17.09.2018 09:10:29,,,,,00166894,d16f34f3-fc77-4b8f-a579-570abe3e2edd
EIS,НСИ,eeffec8c-7e2b-40dc-b34e-fe76cdf54f58,17.09.2018 09:09:48,,,,,500Н8162,44433ad6-733c-49b1-b535-0769effaac7f
EIS,НСИ,f24040a1-c1a0-4073-badb-8f8aeaa95eaf,17.09.2018 09:10:25,,,,,00107963,6b9e4fbb-9290-4510-b81c-e74c862d546c
EIS,НСИ,a0d4993c-738d-463f-b379-0cd626fb34cb,17.09.2018 09:10:19,,,,,970Н9109,b99d74cb-8477-44db-ac1f-92e04df9cec9
EIS,НСИ,483a5898-3d35-48f0-95c9-eba5deb0a52a,17.09.2018 09:10:04,,,,,00166980,7c96e3ff-9b3c-43dd-81bd-42f484bebe83
EIS,НСИ,7e355a30-0ef4-41ad-942f-da0101c1cc6c,17.09.2018 09:10:20,,,,,00166969,97f79a4c-f506-4fcb-9eba-d7b58ef35b79
EIS,НСИ,65a7e696-b4c1-408b-a0b0-d8d72236ebc0,17.09.2018 09:10:10,,,,,00166768,dcc47a9b-63d8-42c4-9740-22a0b41c7a4a
EIS,НСИ,962f14cd-601e-46d1-a084-8947f1c4e05d,17.09.2018 09:10:11,,,,,00166973,6fa7b76a-bcd6-4f08-9a76-9438697187fc
EIS,НСИ,4685ca26-1006-45d8-8d29-dac6776f0e1a,17.09.2018 09:10:40,,,,,560Н7717,c4c57e83-d672-4be6-af1a-c993ac749f89
EIS,НСИ,68f60abe-36a7-4464-9d5e-36c0595a24a0,17.09.2018 09:10:20,,,,,180Н6753,01c52bd2-d3d9-43da-b267-d681591d606b
EIS,НСИ,9ea8edaa-497d-458c-9c32-eb36c11f7e43,17.09.2018 09:10:24,,,,,100Н8843,f0fd25f6-4ef9-4a0c-a708-66d1b861a9bb
EIS,НСИ,bf7e305f-c1f8-4ada-8d2b-656936853f30,17.09.2018 09:10:35,,,,,00166901,70a74335-5b6a-43f6-a3fd-df25294b7a98
EIS,НСИ,578d8e01-abf9-49b0-a04a-6173d1763ada,17.09.2018 09:08:14,,,,,00174556,a6c2b78f-27b7-49cc-b1a0-15f956667564
EIS,НСИ,55fb7d42-f0a5-4682-81f2-53ff4a061fd0,17.09.2018 09:10:06,,,,,00166959,9d012285-27c2-4933-8939-2237e1c50a26
EIS,НСИ,4273a365-d81e-4f6a-bb60-62db5e7a36e7,17.09.2018 09:10:44,,,,,00166907,5ef63999-9660-9b4b-6e05-3b518850afd3
EIS,НСИ,8a5d5000-b75d-44e9-83f7-064e9f0c15a3,17.09.2018 09:10:29,,,,,890Н8406,597d04c4-2e07-4b4b-9a05-788b6b6a63eb
EIS,НСИ,a4dd9f1c-3c8d-4e39-b95d-a9adbce0b252,17.09.2018 09:10:45,,,,,00166988,8e628d33-ffc4-4acd-98ff-7c654cdb2745
EIS,НСИ,f2a90017-318b-41f5-8408-aa420d53a2f6,17.09.2018 09:10:30,,,,,001X5421,4066919e-ef13-377b-0e05-3b518850a62e
EIS,НСИ,9df3cb5c-3f26-441d-bbcd-dd17cd5f11c7,17.09.2018 09:10:39,,,,,00166910,4282b234-4e63-2456-ae05-3b518850a5ad
EIS,НСИ,65cb8ee8-8051-45ce-ab84-f59b2369789a,17.09.2018 09:10:45,,,,,00166990,42f01d3c-cc36-c668-fe05-3b518850a4c2
EIS,НСИ,f4cf5d10-e814-48df-9919-f7ecc82f1758,17.09.2018 09:10:49,,,,,00166964,318600b5-90c4-4712-b13d-32a7ab55610b
EIS,НСИ,233fcde9-3917-46eb-b142-e56d43011f86,17.09.2018 09:10:01,,,,,00167000,43b84eda-2b72-449b-a790-73f1b94601c5
EIS,НСИ,b4aa48a8-29ff-40c8-96b0-9408ce796875,17.09.2018 09:10:14,,,,,00166971,fde3ee42-5f7d-4618-a2f9-4f1223967614
EIS,НСИ,d4cf8131-6cc4-4bf1-9ce7-fe828e22dc81,17.09.2018 09:10:26,,,,,00174556,a6c2b78f-27b7-49cc-b1a0-15f956667564
EIS,НСИ,e36f5e9d-e2c9-4280-abf0-d7f92733d2e7,17.09.2018 09:10:31,,,,,00166761,df4b2f10-1656-4e48-a352-6b54d130a64a
EIS,НСИ,a7a58a0a-620b-45ba-b3a9-3306ea9c4e28,17.09.2018 09:10:35,,,,,00166888,7c23bd12-0a59-44cc-9d19-328381881708
EIS,НСИ,1e016402-7d63-4e6c-bcd3-2291efd8ccb6,17.09.2018 09:10:48,,,,,00166890,2fa3d57c-c458-4b0d-860d-49932fe96d38
EIS,НСИ,8348bca4-e7ee-45ed-8581-8f90f11fa1de,17.09.2018 09:10:36,,,,,00166925,42f18277-79f2-3135-fe05-3b518850af59
EIS,НСИ,ea89fb2a-f875-47df-bf86-ee8eb8d6265a,17.09.2018 09:10:38,,,,,00166903,5f83285e-e255-c798-ae05-3b518850a2ac
EIS,НСИ,bcd8c5ed-b3ba-4b5d-8121-fa1b22714c44,17.09.2018 09:10:40,,,,,00102536,4a984e35-5708-0446-4e05-3b518850a94a
EIS,НСИ,69c59328-5671-4033-b072-d82109150c42,17.09.2018 09:10:45,,,,,630Н8062,7a23d687-7946-4b3b-9cea-b5951012d219
EIS,НСИ,f2579625-ef43-4b11-9e33-e83b373e972c,17.09.2018 09:11:03,,,,,00166975,38980cc2-e4a6-407d-8067-fbd40c8f9a08
EIS,НСИ,018de08a-6fb8-48f0-8b3c-de3ba9ad4a05,17.09.2018 09:11:08,,,,,00166893,2fa6318d-7ca8-47cb-8da6-6737795c7ff8
EIS,НСИ,060a279f-21b6-454a-b372-e7ce13ea4121,17.09.2018 09:11:00,,,,,00166720,429c38c7-7ceb-e86c-ee05-3b518850a8fb
EIS,НСИ,cbcdd22c-f44f-49a5-abc3-04fcb8a1a685,17.09.2018 09:10:21,,,,,00166924,3f57939e-eae6-968d-8e05-3b518850a220
EIS,НСИ,a9664094-95fc-4014-bc45-0d43a2e32a03,17.09.2018 09:11:05,,,,,00166957,5c5b7a74-49c3-8543-4e05-3b518850ada0
EIS,НСИ,c4b8b08d-f351-4282-9126-05d89b376b69,17.09.2018 09:10:16,,,,,00166755,151ba1da-d1de-4903-a30f-df9d6c0537a8
EIS,НСИ,23924193-82bc-4636-bed9-d50a170aea73,17.09.2018 09:11:06,,,,,00166757,da5c140d-7605-437f-b94b-c1c391d22dfb
EIS,НСИ,22caef99-9e90-44cd-b17f-1b824854b15f,17.09.2018 09:11:11,,,,,00166770,1cefa554-e1d9-457f-b59c-3a48dbac5e9d
EIS,НСИ,49e55785-b564-4ab7-8295-f0c5346b88a4,17.09.2018 09:11:16,,,,,00166987,5522f669-9301-99bb-ee05-3b518850aca1
EIS,НСИ,c777729f-fe74-42be-9b83-5ade5e94a333,17.09.2018 09:11:23,E905,критичная,Непредвиденная ошибка в ходе обработки,"org.hibernate.exception.ConstraintViolationException: could not execute statement at org.hibernate.exception.internal.SQLExceptionTypeDelegate.convert(SQLExceptionTypeDelegate.java:74) at org.hibern",,
EIS,НСИ,c777729f-fe74-42be-9b83-5ade5e94a333,17.09.2018 09:11:23,,,,,,
EIS,НСИ,a4b05747-25a0-4945-a205-3955c051cd58,17.09.2018 09:11:13,,,,,220Н6712,56987708-d50d-4486-a1ce-0a1bfc0095ff
EIS,НСИ,ebe7a46d-f551-4b9a-999d-ce9e2f0b5772,17.09.2018 09:11:21,,,,,00166902,63dda4ea-9ef0-4510-baf6-adc2400da7b6
EIS,НСИ,c1894755-82d1-4429-a7d0-a663a8e4cbc8,17.09.2018 09:11:28,,,,,00166922,cef410dd-ebcd-4099-afa3-e1d9c36ac818
EIS,НСИ,72622f37-e38c-4232-b44b-ded9d8dcfb4a,17.09.2018 09:11:18,,,,,00166932,4c07fb75-6ec0-402e-8eca-d284a911005b
EIS,НСИ,60b69d7c-9f82-46f7-bf8a-a7912cce490a,17.09.2018 09:11:34,,,,,00174813,ee779fba-018d-43e6-ad10-809d5355ec05
EIS,НСИ,755695f3-c5e5-4fcb-a266-b85e95f6ea11,17.09.2018 09:11:04,,,,,00166973,6fa7b76a-bcd6-4f08-9a76-9438697187fc
EIS,НСИ,103cba01-1cd4-4986-b781-6598605f9bec,17.09.2018 09:11:01,,,,,00166991,383b9812-dfb5-4342-8749-b38373569c6a
EIS,НСИ,b4eb90ad-8ef6-420a-81df-55573cf6c21e,17.09.2018 09:11:19,,,,,,
EIS,НСИ,b4eb90ad-8ef6-420a-81df-55573cf6c21e,17.09.2018 09:11:19,E905,критичная,Непредвиденная ошибка в ходе обработки,"org.hibernate.exception.ConstraintViolationException: could not execute statement at org.hibernate.exception.internal.SQLExceptionTypeDelegate.convert(SQLExceptionTypeDelegate.java:74) at org.hibern",,
EIS,НСИ,077b59d0-11d0-4d3e-98ac-16ee60d1ee7f,17.09.2018 09:11:10,,,,,00166934,390419a5-1866-4896-baf3-416bdfb31d0b
EIS,НСИ,b91f484a-a99c-485d-bf49-948f4c60a59d,17.09.2018 09:11:38,,,,,220Н6712,56987708-d50d-4486-a1ce-0a1bfc0095ff
EIS,НСИ,3ef00a99-9c60-4e54-a4ac-1a0524fdbb5d,17.09.2018 09:11:20,,,,,00166909,59c4a697-7c80-561f-ae05-3b518850a8f2
